Severity,Start_Time,Start_Lat,Start_Lng,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,Stop,Traffic_Signal,Sunrise_Sunset,hour
3,2016-07-11 17:14:00,42.06254600000001,-87.755066,60.1,49.0,30.25,10.0,SSW,5.8,Overcast,0,0,0,0,0,0,0,0,17
3,2016-05-07 17:54:00,38.711475,-90.688393,91.0,61.0,29.82,10.0,SSE,5.8,Partly Cloudy,0,0,0,0,0,0,0,1,17
2,2016-02-09 14:16:00,37.588181,-122.357407,70.0,55.0,29.92,10.0,West,20.7,Mostly Cloudy,0,0,0,0,0,0,0,1,14
3,2016-10-11 16:51:00,27.388783,-82.448647,80.1,38.0,30.05,10.0,North,8.1,Clear,0,0,0,0,0,0,0,1,16
2,2016-02-12 06:30:00,26.30238300000001,-81.762329,66.0,100.0,30.05,8.0,NE,6.9,Partly Cloudy,0,0,1,0,0,0,1,0,6
3,2016-08-12 11:35:00,42.470432,-71.245033,39.0,79.0,29.86,10.0,WSW,6.9,Overcast,0,0,0,0,1,0,0,1,11
2,2016-10-08 20:24:00,43.124809,-83.701195,86.0,49.0,30.04,10.0,SSW,3.5,Clear,0,0,0,0,0,0,0,1,20
2,2016-05-10 20:07:00,37.798084,-122.184792,64.0,70.0,30.04,10.0,WNW,8.1,Partly Cloudy,0,0,0,0,0,0,0,0,20
3,2016-05-10 11:06:00,37.710648,-122.166687,68.0,42.0,30.09,10.0,WNW,11.5,Clear,0,0,0,0,0,0,0,1,11
2,2016-07-10 20:10:00,43.118816,-83.773796,64.9,84.0,30.04,10.0,WNW,16.1,Overcast,0,0,0,0,0,0,0,0,20
2,2016-06-04 22:33:00,38.57571,-121.37722,64.4,68.0,29.95,10.0,SSE,3.5,Clear,0,0,0,0,0,0,0,0,22
3,2016-01-12 17:05:00,41.981133,-87.878822,37.9,79.0,29.92,10.0,West,16.1,Overcast,0,0,0,0,0,0,0,0,17
2,2016-07-09 08:53:00,25.733028,-80.318649,81.0,88.0,30.12,10.0,NW,3.5,Mostly Cloudy,0,0,0,0,0,0,1,1,8
2,2016-01-08 13:39:00,34.163990000000005,-118.4748,91.0,23.0,29.9,10.0,SE,9.2,Clear,0,0,0,0,0,1,0,1,13
2,2016-02-09 18:59:00,25.76973,-80.3283,86.0,72.0,30.0,10.0,SSE,10.4,Mostly Cloudy,0,0,1,0,0,0,1,1,18
3,2016-03-06 19:16:00,34.135433,-117.977486,75.2,57.0,29.92,10.0,SSW,10.4,Clear,0,0,0,0,1,0,0,1,19
2,2016-10-06 17:11:00,34.019634,-117.988121,80.6,42.0,29.88,10.0,SSW,4.6,Clear,0,0,0,0,0,0,0,1,17
2,2016-07-12 06:44:00,28.056276,-82.738884,66.0,93.0,30.04,10.0,North,6.9,Clear,0,0,0,0,0,0,0,0,6
2,2016-12-07 12:51:00,27.44775,-82.578667,93.0,56.0,30.11,10.0,West,8.1,Clear,0,0,0,0,0,0,0,1,12
3,2016-06-10 14:02:00,37.657974,-121.902954,77.0,24.0,30.01,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,14
2,2016-07-06 13:22:00,41.188972,-95.967407,72.9,40.0,30.0,10.0,NE,6.9,Clear,0,0,0,0,0,0,0,1,13
3,2016-04-11 18:26:00,34.147682,-117.481979,73.0,33.0,30.02,10.0,WSW,6.9,Mostly Cloudy,0,0,0,0,0,0,0,0,18
2,2016-07-10 10:21:00,37.281792,-121.808235,69.8,38.0,30.04,10.0,Variable,6.9,Clear,0,0,0,0,0,0,0,1,10
2,2016-05-08 21:59:00,34.033039,-118.130028,73.4,69.0,29.84,10.0,SSW,8.1,Clear,0,0,0,0,0,0,0,0,21
2,2016-09-06 19:39:00,34.06316,-117.401047,72.0,61.0,29.84,10.0,West,8.1,Clear,0,0,0,0,0,1,0,1,19
3,2016-09-09 16:12:00,34.003265,-118.411209,71.1,68.0,29.96,10.0,WSW,10.4,Clear,0,0,0,0,0,0,1,1,16
3,2016-05-09 21:36:00,27.26447700000001,-80.421944,82.4,84.0,30.12,7.0,NE,4.6,Mostly Cloudy,0,0,0,0,0,0,0,0,21
2,2016-05-09 07:01:00,27.869974,-82.616562,77.0,94.0,30.08,10.0,East,10.4,Partly Cloudy,0,0,0,0,0,0,0,0,7
2,2016-12-09 10:05:00,33.888859000000004,-84.313004,82.0,62.0,30.09,10.0,Variable,3.5,Clear,0,0,1,0,0,0,1,1,10
3,2016-10-06 12:39:00,33.941364,-118.096634,69.1,70.0,29.96,10.0,Variable,4.6,Mostly Cloudy,0,0,0,0,0,0,0,1,12
3,2016-04-12 20:59:00,28.666309,-80.869629,70.3,84.0,30.06,10.0,SE,3.5,Clear,0,0,0,0,0,0,0,0,20
2,2016-11-07 09:12:00,36.780392,-121.777779,59.0,78.0,30.01,7.0,NW,4.6,Clear,0,0,0,0,0,0,0,1,9
3,2016-12-09 23:17:00,34.36216,-117.433266,59.0,72.0,29.87,10.0,SSW,16.1,Clear,0,0,0,0,0,0,0,0,23
3,2016-12-09 06:31:00,34.303253000000005,-118.479774,66.2,68.0,30.01,10.0,ESE,4.6,Overcast,0,0,0,0,0,0,0,0,6
2,2016-12-09 05:52:00,33.59336500000001,-84.316322,72.0,91.0,30.06,10.0,SSW,4.6,Mostly Cloudy,0,0,0,0,0,0,0,0,5
2,2016-11-07 18:34:00,33.853855,-117.955376,75.0,53.0,29.83,10.0,South,8.1,Clear,0,0,0,0,0,0,0,1,18
2,2016-09-08 13:36:00,33.837002000000005,-84.368073,81.0,69.0,30.0,10.0,SE,9.2,Overcast,0,0,0,0,0,0,1,1,13
2,2016-09-09 19:57:00,33.837672999999995,-118.041534,68.5,77.0,29.98,10.0,WNW,9.2,Clear,0,0,0,0,0,0,0,0,19
2,2016-07-09 04:47:00,28.451012,-81.363762,73.9,91.0,30.13,10.0,NNE,6.9,Partly Cloudy,0,0,1,0,0,0,1,0,4
3,2016-09-04 06:12:00,37.753693,-122.151398,57.9,93.0,29.9,8.0,West,6.9,Light Rain,0,0,0,0,0,0,0,0,6
2,2016-06-09 12:10:00,33.140553000000004,-117.121696,71.1,63.0,29.83,10.0,Variable,6.9,Clear,0,0,1,0,0,1,0,1,12
3,2016-05-07 19:18:00,32.707386,-117.14772,70.0,65.0,29.97,10.0,West,10.4,Partly Cloudy,0,0,0,0,0,0,0,1,19
3,2016-11-08 14:37:00,34.124454,-118.27282,77.0,54.0,29.98,10.0,Variable,3.5,Clear,0,0,0,0,0,0,0,1,14
3,2016-09-06 19:21:00,33.963654,-118.369827,64.0,84.0,29.88,10.0,West,10.4,Overcast,0,0,0,0,0,0,0,1,19
3,2016-06-04 13:39:00,33.952721000000004,-118.369164,64.4,77.0,30.04,1.0,WSW,16.1,Patches of Fog,0,0,0,0,0,0,0,1,13
3,2016-06-12 18:47:00,33.764847,-84.493484,57.0,81.0,29.86,10.0,West,6.9,Overcast,0,0,0,0,0,0,0,0,18
3,2017-10-01 10:47:00,28.03694,-82.056053,64.4,64.0,30.47,10.0,East,9.2,Clear,0,0,0,0,0,0,0,1,10
3,2016-10-08 16:44:00,41.842625,-87.657196,89.1,46.0,30.01,10.0,East,11.5,Scattered Clouds,0,0,0,0,0,0,0,1,16
3,2016-03-06 14:23:00,33.752979,-117.831795,77.0,58.0,29.93,10.0,Variable,6.9,Mostly Cloudy,0,0,0,0,0,0,0,1,14
2,2017-04-01 18:40:00,41.600853,-93.591492,10.4,52.0,30.19,10.0,WNW,8.1,Overcast,0,0,0,0,0,0,0,0,18
2,2016-04-10 13:31:00,34.034126,-118.027214,77.0,44.0,29.87,10.0,SW,6.9,Clear,0,0,0,0,0,0,0,1,13
3,2016-02-12 02:25:00,33.98785,-118.399048,57.0,36.0,29.95,10.0,North,13.8,Clear,0,0,0,0,0,0,1,0,2
3,2016-08-11 14:28:00,37.701717,-121.889565,73.0,57.0,30.09,10.0,East,9.2,Clear,0,0,0,0,0,0,0,1,14
3,2016-07-04 17:12:00,33.945335,-118.368263,66.0,81.0,29.9,9.0,West,6.9,Light Rain,0,0,0,0,0,0,0,1,17
2,2016-07-11 17:49:00,37.022377,-121.566429,66.2,73.0,30.13,10.0,NNW,6.9,Clear,0,0,0,0,0,0,0,0,17
3,2016-11-11 07:51:00,26.858143,-81.97126,60.1,93.0,30.12,7.0,ENE,5.8,Clear,0,0,0,0,0,0,0,1,7
2,2016-07-06 18:21:00,33.884903,-117.633461,75.0,55.0,29.86,10.0,West,15.0,Clear,0,0,0,0,0,0,0,1,18
3,2016-03-10 07:42:00,38.217251,-122.137276,50.0,86.0,30.08,10.0,NNE,4.6,Overcast,0,0,0,0,0,0,0,1,7
3,2016-12-09 11:41:00,28.493181,-81.433258,88.0,63.0,30.06,10.0,East,11.5,Mostly Cloudy,0,0,0,0,0,0,0,1,11
2,2016-09-11 16:35:00,37.383541,-122.069695,70.0,63.0,30.02,10.0,NNW,4.6,Clear,0,0,0,0,1,0,0,1,16
2,2016-11-12 13:57:00,28.340551,-81.411949,73.0,73.0,30.22,10.0,East,8.1,Overcast,0,0,1,0,0,0,1,1,13
3,2016-10-05 16:43:00,38.897293,-121.078094,78.8,32.0,29.96,10.0,West,4.6,Clear,0,0,0,0,0,0,0,1,16
3,2016-06-12 07:49:00,33.890293,-84.460991,51.3,95.0,29.71,1.0,Variable,5.8,Light Rain,0,0,0,0,0,0,0,1,7
3,2016-04-10 10:08:00,33.774258,-118.073204,69.8,68.0,29.94,10.0,SSE,6.9,Partly Cloudy,0,0,0,0,0,0,0,1,10
2,2016-09-04 14:43:00,33.818893,-117.423103,62.4,65.0,29.89,10.0,SW,4.6,Overcast,0,0,0,0,0,0,0,1,14
2,2017-05-01 15:22:00,42.956139,-85.674149,10.9,73.0,29.91,1.8,NW,15.0,Light Snow,0,0,1,0,0,0,0,1,15
2,2017-10-01 08:34:00,28.548227,-81.16317,55.9,80.0,30.49,10.0,North,13.8,Overcast,0,0,1,0,0,0,1,1,8
3,2016-05-12 15:49:00,26.136631,-80.169502,80.1,71.0,29.95,10.0,SE,13.8,Partly Cloudy,0,0,0,0,0,0,0,1,15
3,2016-12-07 12:35:00,25.925398,-80.26133,91.9,58.0,30.12,10.0,SE,11.5,Mostly Cloudy,0,0,0,0,0,0,0,1,12
2,2016-11-08 20:15:00,37.896904,-122.101845,73.0,42.0,29.92,10.0,West,10.4,Clear,0,0,0,0,0,0,0,0,20
3,2016-12-05 19:35:00,34.067875,-118.029144,68.0,64.0,29.98,10.0,SSW,6.9,Clear,0,0,0,0,0,0,0,1,19
2,2016-12-08 16:07:00,41.15864600000001,-95.935394,79.9,64.0,29.89,10.0,NNW,11.5,Mostly Cloudy,0,0,1,0,0,0,1,1,16
2,2016-08-04 14:22:00,37.940174,-121.234688,73.0,49.0,29.84,10.0,WNW,10.4,Clear,0,0,0,0,0,0,0,1,14
2,2016-06-09 08:37:00,28.55171,-81.529701,78.1,76.0,30.18,10.0,NNE,5.8,Clear,0,0,1,0,0,0,1,1,8
3,2016-04-04 18:10:00,33.92466,-118.103699,79.0,20.0,30.02,10.0,West,8.1,Clear,0,0,0,0,0,0,0,1,18
2,2016-01-09 06:39:00,27.941179,-82.401886,77.0,94.0,29.86,10.0,ESE,10.4,Clear,0,0,1,0,0,0,0,0,6
2,2016-11-10 07:24:00,34.365547,-82.690926,48.9,80.0,30.37,10.0,NE,3.5,Clear,0,0,0,0,0,0,0,0,7
3,2017-03-01 17:18:00,42.483013,-83.438942,39.0,93.0,29.61,1.5,NNW,6.9,Overcast,0,0,0,0,0,0,0,0,17
2,2016-05-09 06:11:00,43.000816,-83.821648,55.0,100.0,30.21,3.0,SE,3.5,Clear,0,0,0,0,0,0,0,0,6
2,2017-10-01 12:02:00,33.876541,-118.081268,55.9,93.0,30.12,3.0,NNE,6.9,Light Rain,0,0,0,0,0,0,0,1,12
2,2016-12-09 11:36:00,37.823986,-121.228973,73.0,44.0,29.87,10.0,West,8.1,Clear,0,0,0,0,0,0,0,1,11
2,2016-07-12 09:07:00,41.862144,-88.194847,23.0,74.0,30.11,10.0,West,15.0,Clear,0,0,0,0,0,0,0,1,9
2,2016-05-08 23:55:00,36.959419,-121.551086,55.4,88.0,29.93,10.0,ESE,4.6,Clear,0,0,0,0,0,0,0,0,23
3,2016-12-12 07:10:00,41.765182,-72.489723,33.1,96.0,29.89,0.8,WNW,8.1,Rain,0,0,0,0,0,0,0,1,7
2,2016-09-07 12:49:00,33.399822,-84.586159,91.9,50.0,30.04,10.0,WNW,8.1,Partly Cloudy,0,0,0,0,0,0,0,1,12
3,2016-07-12 16:56:00,42.368423,-83.058128,34.0,70.0,30.03,10.0,SW,16.1,Overcast,0,0,0,0,0,0,0,1,16
2,2016-08-09 11:21:00,34.205402,-117.104477,82.4,37.0,30.07,3.0,SW,6.9,Haze,0,0,0,0,0,0,0,1,11
2,2017-02-01 19:53:00,39.19083,-121.052391,32.0,100.0,29.98,0.2,South,4.6,Overcast,0,0,0,0,0,0,0,0,19
3,2016-06-12 07:06:00,33.825825,-84.367142,51.1,92.0,29.72,2.5,East,8.1,Overcast,0,0,0,0,0,0,1,0,7
3,2016-02-12 20:19:00,32.770519,-117.137062,55.9,19.0,30.01,10.0,NE,6.9,Clear,0,0,0,0,0,0,0,0,20
3,2016-02-08 18:25:00,34.037997999999995,-118.276451,73.9,66.0,29.91,10.0,West,4.6,Clear,0,0,0,0,1,0,0,1,18
3,2016-02-05 11:28:00,33.949703,-118.170532,72.0,55.0,30.01,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,11
2,2017-10-01 05:44:00,42.37151,-72.025787,12.0,67.0,30.63,10.0,SW,8.1,Clear,0,0,0,0,0,1,0,0,5
3,2017-04-01 15:34:00,28.069267,-82.454582,77.0,41.0,29.86,10.0,WNW,10.4,Clear,0,0,0,0,0,0,0,1,15
2,2016-04-06 21:17:00,37.684029,-122.119308,62.1,70.0,29.9,10.0,NNW,8.1,Clear,0,0,0,0,0,1,0,0,21
2,2016-01-09 21:53:00,34.095863,-117.922722,84.2,48.0,29.85,10.0,SW,9.2,Clear,0,0,0,0,0,0,0,0,21
3,2016-07-06 20:53:00,33.924877,-118.104156,63.0,78.0,29.88,10.0,South,6.9,Clear,0,0,0,0,0,0,0,0,20
3,2016-05-11 12:37:00,33.902294,-118.061783,80.1,30.0,30.0,10.0,Variable,3.5,Clear,0,0,0,0,0,0,0,1,12
2,2016-04-10 17:08:00,37.551491,-122.30912,66.2,52.0,29.99,10.0,West,12.7,Scattered Clouds,0,0,0,0,0,0,0,1,17
2,2016-12-05 14:07:00,41.190777,-96.042976,67.6,44.0,30.16,10.0,West,10.4,Mostly Cloudy,0,0,0,0,0,0,1,1,14
2,2016-08-04 13:57:00,33.853291,-118.234459,60.1,93.0,29.96,7.0,WSW,5.8,Light Rain,0,0,0,0,0,0,1,1,13
2,2016-05-12 19:04:00,34.275146,-118.536369,56.0,84.0,29.06,8.0,SE,3.0,Fair,0,0,0,0,0,0,0,0,19
2,2016-11-10 20:04:00,32.830986,-116.960564,62.6,77.0,30.03,10.0,Variable,6.9,Clear,0,0,0,0,0,0,0,0,20
2,2016-12-05 21:38:00,33.997040000000005,-117.931015,60.1,86.0,30.0,10.0,South,4.6,Clear,0,0,0,0,0,0,0,0,21
2,2016-01-09 12:32:00,38.596313,-121.419899,77.0,47.0,29.94,8.0,South,3.5,Clear,0,0,1,0,0,0,0,1,12
2,2016-08-07 18:51:00,42.988556,-83.741158,81.0,65.0,29.72,10.0,WSW,10.4,Mostly Cloudy,0,0,0,0,0,0,0,1,18
3,2016-11-11 13:26:00,32.988266,-117.255272,90.0,12.0,29.99,10.0,West,11.5,Clear,0,0,0,0,0,0,0,1,13
3,2016-09-11 11:06:00,34.034676,-118.026466,89.6,16.0,30.03,10.0,East,6.9,Clear,0,0,0,0,0,0,0,1,11
2,2016-07-04 12:20:00,37.294205,-121.960686,73.0,39.0,29.95,10.0,East,10.4,Overcast,0,0,1,0,0,0,1,1,12
3,2016-10-10 20:32:00,32.724315999999995,-117.165161,70.0,78.0,29.99,10.0,NW,5.8,Scattered Clouds,0,0,0,0,0,0,0,0,20
2,2017-10-01 10:30:00,41.849087,-87.945557,46.0,83.0,29.47,10.0,South,23.0,Light Rain,0,0,0,0,0,0,0,1,10
2,2016-06-11 18:43:00,25.926456,-80.24453,75.9,64.0,30.1,10.0,ENE,13.8,Partly Cloudy,0,0,0,0,0,0,1,0,18
3,2016-01-07 11:03:00,34.13089,-117.928963,77.0,61.0,29.94,10.0,South,5.8,Clear,0,0,0,0,1,0,0,1,11
2,2016-12-07 17:28:00,41.889805,-87.988838,82.9,53.0,29.81,10.0,West,13.8,Scattered Clouds,0,0,0,0,0,0,1,1,17
2,2016-09-08 18:51:00,33.673534000000004,-81.671837,77.0,94.0,30.09,10.0,NE,5.8,Mostly Cloudy,0,0,0,0,0,0,0,1,18
2,2017-10-01 08:42:00,41.286003,-95.956551,30.0,75.0,29.52,8.0,NW,26.5,Overcast,0,0,1,0,0,0,1,1,8
2,2016-05-12 20:18:00,41.271984,-95.950089,45.0,74.0,29.74,10.0,South,8.1,Light Rain,0,0,1,0,0,1,0,0,20
2,2016-11-10 08:35:00,25.925179,-80.293327,80.1,50.0,30.07,10.0,NE,9.2,Overcast,0,0,0,0,0,0,1,1,8
3,2016-09-06 16:03:00,32.797718,-116.976608,77.0,50.0,29.88,10.0,WSW,9.2,Clear,0,0,0,0,1,0,0,1,16
2,2016-11-02 18:27:00,39.749035,-84.204742,21.0,51.0,30.34,10.0,NW,8.1,Mostly Cloudy,0,0,0,0,0,0,0,0,18
3,2016-12-05 17:18:00,33.740497999999995,-117.833717,66.9,68.0,29.97,10.0,SSW,11.5,Partly Cloudy,0,0,0,0,0,0,0,1,17
2,2016-08-12 19:12:00,33.771954,-118.001373,55.6,79.0,30.24,10.0,West,4.6,Partly Cloudy,0,0,0,0,0,0,0,0,19
2,2016-04-04 15:20:00,37.470245,-122.205452,68.0,46.0,30.23,10.0,West,13.8,Partly Cloudy,0,0,1,0,0,0,1,1,15
3,2017-06-01 19:25:00,34.066429,-117.990883,57.2,72.0,30.11,10.0,South,4.6,Clear,0,0,0,0,0,0,0,0,19
3,2016-08-12 09:55:00,38.3284,-122.022095,42.1,100.0,30.18,2.0,North,4.6,Light Rain,0,0,0,0,1,0,0,1,9
2,2016-10-05 18:57:00,33.975722999999995,-118.247681,64.0,73.0,29.95,10.0,Variable,3.5,Partly Cloudy,0,0,0,0,0,0,0,1,18
2,2016-11-08 05:22:00,28.597532,-81.246628,75.0,96.0,30.08,8.0,East,3.5,Clear,0,0,0,0,0,0,0,0,5
3,2016-09-09 09:09:00,38.52515800000001,-90.398514,71.1,87.0,29.98,6.0,ESE,5.8,Light Rain,0,0,0,0,0,0,0,1,9
2,2016-12-10 13:44:00,41.187675,-96.042999,48.4,64.0,30.27,10.0,NNW,12.7,Overcast,0,0,0,0,0,0,1,1,13
3,2016-06-07 14:39:00,38.055523,-122.224762,79.0,34.0,29.9,10.0,SSW,17.3,Clear,0,0,0,0,0,0,0,1,14
2,2016-02-12 17:11:00,43.014942,-83.682632,37.0,70.0,30.16,10.0,West,15.0,Overcast,0,0,0,0,0,0,0,0,17
2,2016-01-11 15:30:00,34.074768,-118.273384,68.0,61.0,29.96,10.0,West,4.6,Clear,0,0,0,0,0,0,0,1,15
2,2016-08-11 08:05:00,42.041714,-88.279541,54.0,83.0,30.17,7.0,SW,9.2,Overcast,0,0,1,0,0,0,1,1,8
3,2016-03-10 21:19:00,33.825943,-118.24157,66.9,61.0,29.91,10.0,West,11.5,Clear,0,0,1,0,0,0,0,0,21
3,2016-06-06 11:46:00,37.388535,-122.157417,71.1,61.0,29.85,10.0,NNW,10.4,Clear,0,0,0,0,1,0,0,1,11
3,2016-06-12 05:53:00,42.963043,-85.579491,30.0,88.0,29.91,5.0,ESE,16.1,Mostly Cloudy,0,0,0,0,0,0,0,0,5
2,2016-02-07 11:29:00,32.809227,-116.888466,80.6,42.0,29.99,10.0,Variable,5.8,Clear,0,0,0,0,0,0,0,1,11
2,2016-06-12 09:10:00,33.911575,-84.357521,50.0,96.0,29.73,2.0,East,6.9,Light Rain,0,0,0,0,0,0,0,1,9
2,2017-02-01 21:53:00,42.883678,-85.625992,36.0,89.0,29.99,3.0,ENE,6.9,Rain,0,0,0,0,0,0,1,0,21
2,2016-01-08 10:37:00,27.778221,-82.675316,84.9,77.0,30.11,10.0,SSE,9.2,Partly Cloudy,0,0,0,0,0,0,0,1,10
2,2016-06-09 08:54:00,41.259682,-96.035538,80.1,74.0,29.9,10.0,SSE,9.2,Clear,0,0,1,0,0,0,1,1,8
2,2016-04-12 03:28:00,40.86475,-74.126625,41.0,51.0,30.19,10.0,NW,11.5,Overcast,0,0,0,0,0,0,0,0,3
3,2016-11-05 22:00:00,37.808056,-122.367325,55.9,80.0,30.04,10.0,WNW,10.4,Partly Cloudy,0,0,0,0,1,0,0,0,22
2,2016-11-08 12:02:00,28.498615,-81.274734,87.1,69.0,30.13,10.0,SSE,6.9,Partly Cloudy,0,0,0,0,0,0,0,1,12
2,2016-12-10 12:49:00,34.148102,-118.279587,68.0,65.0,30.04,7.0,SE,4.6,Mostly Cloudy,0,0,0,0,0,0,0,1,12
3,2016-01-09 17:54:00,33.577751,-84.278168,90.0,48.0,29.81,10.0,WSW,3.5,Overcast,0,0,0,0,0,0,0,1,17
2,2016-12-05 10:43:00,34.143059,-118.740242,78.1,42.0,29.98,10.0,ESE,4.6,Clear,0,0,0,0,0,0,0,1,10
2,2017-09-01 16:48:00,33.577927,-81.671616,39.2,22.0,30.64,2.0,SE,3.5,Haze,0,0,0,0,0,0,0,1,16
3,2017-04-01 14:36:00,34.087357,-117.662949,59.0,64.0,30.07,10.0,SSW,5.8,Mostly Cloudy,0,0,0,0,0,0,0,1,14
2,2016-04-05 11:34:00,37.351765,-122.106697,64.9,65.0,29.92,10.0,North,6.9,Clear,0,0,0,0,0,0,0,1,11
2,2016-11-11 07:35:00,27.996487,-82.546097,62.1,78.0,30.12,9.0,ENE,5.8,Partly Cloudy,0,0,1,0,0,0,1,1,7
2,2016-06-12 12:50:00,34.449791,-118.423599,62.0,56.0,29.09,10.0,S,7.0,Mostly Cloudy,0,0,0,0,0,0,0,1,12
2,2016-07-09 10:49:00,33.795788,-117.877975,70.0,73.0,29.98,6.0,South,6.9,Haze,0,0,0,0,0,0,0,1,10
3,2017-02-01 13:55:00,26.528852,-80.072968,81.0,69.0,30.13,10.0,SSE,15.0,Mostly Cloudy,0,0,0,0,0,0,0,1,13
2,2016-04-11 08:56:00,25.78334,-80.269646,73.0,81.0,30.07,10.0,NNE,6.9,Mostly Cloudy,0,0,1,0,0,0,1,1,8
2,2016-02-11 10:59:00,34.004524,-117.401741,75.0,18.0,30.05,10.0,NNE,15.0,Clear,0,0,0,0,0,0,0,1,10
2,2016-11-10 05:12:00,28.520203,-81.383049,69.1,75.0,30.14,10.0,NNW,6.9,Overcast,0,0,1,0,0,0,0,0,5
3,2016-04-05 20:17:00,38.564941,-121.497467,64.0,63.0,29.79,10.0,SW,12.7,Clear,0,0,0,0,0,0,0,0,20
3,2016-06-09 19:24:00,37.839985,-122.2966,66.0,73.0,29.83,10.0,WNW,10.4,Partly Cloudy,0,0,0,0,0,0,0,1,19
2,2016-03-08 12:07:00,33.984512,-81.879684,86.0,58.0,30.07,10.0,North,3.5,Scattered Clouds,0,0,0,0,0,0,0,1,12
2,2016-09-11 13:03:00,36.983856,-121.933182,79.0,54.0,30.02,10.0,East,4.6,Clear,0,0,0,0,1,0,0,1,13
3,2016-11-07 09:17:00,27.785967,-82.661072,82.9,74.0,30.1,10.0,SE,8.1,Clear,0,0,0,0,0,0,0,1,9
3,2016-11-11 05:03:00,33.72691,-84.324097,46.9,52.0,30.09,10.0,NW,15.0,Clear,0,0,0,0,0,0,0,0,5
3,2017-12-01 11:48:00,37.317062,-121.94059,50.0,74.0,29.94,10.0,NNW,9.2,Overcast,0,0,0,0,0,0,0,1,11
3,2016-05-05 10:47:00,34.065945,-117.201103,60.8,68.0,29.92,7.0,NNE,3.5,Overcast,0,0,0,0,1,0,0,1,10
2,2016-09-08 12:08:00,27.949835,-82.368958,80.6,89.0,30.08,10.0,WNW,8.1,Light Drizzle,0,0,0,0,0,0,0,1,12
3,2016-08-11 12:45:00,34.120865,-117.828911,89.6,13.0,30.06,10.0,West,5.8,Clear,0,0,0,0,0,0,0,1,12
2,2016-12-10 03:14:00,34.019634,-117.988121,71.6,53.0,30.02,10.0,SW,9.2,Clear,0,0,0,0,0,0,0,0,3
3,2016-12-10 22:24:00,42.432487,-83.094902,62.6,100.0,29.91,6.0,SW,17.3,Light Rain,0,0,0,0,0,0,0,0,22
2,2016-05-08 11:03:00,33.881954,-117.584274,79.0,60.0,29.91,10.0,Variable,5.8,Clear,0,0,0,0,0,0,0,1,11
3,2016-02-07 12:54:00,29.206116,-82.184441,73.4,88.0,30.13,8.0,West,4.6,Mostly Cloudy,0,0,0,0,0,0,0,1,12
2,2016-07-10 10:40:00,42.984451,-85.625099,72.0,66.0,29.98,10.0,South,12.7,Scattered Clouds,0,0,1,0,0,0,1,1,10
2,2016-04-12 17:08:00,38.636719,-121.384323,50.0,71.0,30.12,7.0,North,3.5,Clear,0,0,0,0,0,0,0,0,17
2,2017-04-01 19:17:00,26.368029,-80.170929,75.2,83.0,29.87,10.0,West,4.6,Scattered Clouds,0,0,0,0,0,0,0,0,19
2,2016-07-09 22:27:00,27.903837,-82.344048,82.4,66.0,30.12,10.0,East,10.4,Clear,0,0,0,0,0,0,0,0,22
2,2016-10-10 13:05:00,37.783058,-122.393608,64.9,68.0,29.99,10.0,WNW,15.0,Partly Cloudy,1,0,1,0,0,0,1,1,13
2,2017-05-01 09:25:00,33.923748,-118.291641,57.0,96.0,30.01,1.0,East,6.9,Light Rain,0,0,0,0,0,0,1,1,9
2,2016-01-12 05:16:00,33.249737,-81.95591,55.0,77.0,29.89,10.0,West,8.1,Clear,0,0,0,0,0,0,0,0,5
3,2017-09-01 15:52:00,25.899435,-80.34668,70.0,47.0,30.4,10.0,East,16.1,Mostly Cloudy,0,0,0,0,0,0,0,1,15
2,2016-05-08 09:04:00,28.512903,-81.238029,80.1,87.0,30.04,10.0,SSW,9.2,Clear,0,0,1,0,0,0,0,1,9
2,2016-06-04 10:06:00,33.933594,-117.004776,83.0,14.0,28.46,10.0,VAR,1.0,Fair,0,0,0,0,0,0,0,1,10
2,2016-02-12 21:14:00,34.064018,-117.811996,53.6,14.0,30.06,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,0,21
2,2016-12-09 08:57:00,25.77002,-80.314423,84.0,76.0,30.0,10.0,East,8.1,Mostly Cloudy,0,0,1,0,0,1,0,1,8
2,2016-08-07 08:28:00,28.514061,-81.24987,84.9,74.0,30.13,10.0,Variable,4.6,Clear,0,0,0,0,0,0,0,1,8
2,2016-07-12 16:35:00,33.542365999999994,-81.941299,55.9,80.0,30.05,10.0,SE,3.5,Overcast,0,0,0,0,0,0,0,1,16
2,2016-01-09 01:39:00,37.997585,-122.038589,62.1,78.0,29.88,10.0,South,15.0,Clear,0,0,0,0,0,0,0,0,1
3,2016-01-08 18:52:00,32.829739000000004,-117.118256,75.0,64.0,29.94,10.0,NW,8.1,Partly Cloudy,0,0,0,0,0,0,0,1,18
2,2016-02-12 20:09:00,32.938053000000004,-83.580513,46.4,71.0,30.24,10.0,West,3.5,Clear,0,0,0,0,0,0,0,0,20
3,2017-09-01 08:44:00,34.212063,-118.348564,54.0,93.0,30.13,6.0,ESE,5.8,Light Rain,0,0,0,0,0,0,1,1,8
